category_id,category_name,product_id,name,price,regular_price,sale_price,coupon_price,image_url
413,고정식행거,300979,왕자 네오스페이스(어바웃 드레스룸 3P 밀폐기본형) 체크시스루,97900,123100,97900,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158986362283662774.jpg/640/640
413,고정식행거,1059294,5단 바구니+트리플심플커튼 행거 3LB4502STCG,89100,106900,89100,88209.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-163487122692128556.jpg/640/640
413,고정식행거,325970,튼튼한 시스템 드레스룸 행거 EO-406 옷걸이 옷장 고정식 대형 붙박이장 행거,143320,179140,143320,136154.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159065073207638810.jpg/640/640
413,고정식행거,306504,왕자 G폴행거(트윈),34900,41900,34900,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1589440109_103357_1.jpg/640/640
413,고정식행거,836997,[3%쿠폰] 한샘 PICK! 왕자 2단 드레스룸 행거 화이트우드 옷장 옷걸이 시스템 행거,48900,62000,48900,45477.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-164966197391928344.jpg/640/640
413,고정식행거,3267737,드레스룸 옷걸이행거 베이직 2단 3color,36600,36600,36600,,https://prs.ohou.se/apne2/any/uploads/productions/v1-316918600007744.jpg?w=640
421,벽선반,1297048,못없이 붙이는 무타공 벽선반 3size 3colors,4400,6000,4400,4180.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-165059163489267959.webp/640/640
421,벽선반,1263648,티티 원목 벽선반 무타공 무지주 우드 벽걸이 꼭꼬핀 2size 3color,17500,25900,17500,15750.0,https://prs.ohou.se/apne2/any/uploads/productions/v1-223239331344384.png?w=640
421,벽선반,1781446,매직히든박스 셋탑박스숨기기 벽콘센트가리개 벽걸이 티비선정리 거치대 선반 무타공,38500,39870,38500,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-169347009054064237.png/640/640
421,벽선반,1865339,매직히든선반 48cm 벽걸이 티비선정리 콘센트가리개 브라켓 셋탑박스 선반 거치대 무타공,22000,22000,22000,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-167591866047066654.png/640/640
421,벽선반,1308776,원목 벽선반 무지주 무타공 꼭꼬핀 우드 3size 2color,17500,25000,17500,15750.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-165042430368095682.JPG/640/640
421,벽선반,3563374,자체제작 삼둥이 하트 벽선반 조명 홈캠 거치대 아기방 벽꾸미기인테리어소품 (5colors),26000,36000,26000,23660.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-516625265500288.jpg?w=640
421,벽선반,1727765,무타공 선반 벽선반 벽걸이 무지주선반 3size 3colors,4200,8000,4200,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-167118875597027441.jpg/640/640
421,벽선반,1748771,인테리어 벽선반 원목 벽걸이 무지주선반 4size 4colors,8900,20000,8900,,https://prs.ohouse.com/apne2/any/uploads/productions/v1-447963928760384.jpg?w=640
421,벽선반,3620043,스텐 실버 프레임 벽선반 인테리어 진열대 쇠테리어,35900,40000,35900,34105.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-openapi-8251659-1752564294116.jpg/640/640
421,벽선반,1448244,밀러 벽선반 k타입 2단 나무선반,37900,47900,37900,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-165677316364212538.jpg/640/640
421,벽선반,1716016,무타공 미드센츄리 아크릴 벽 선반 매거진랙 인테리어 잡지 3size,19900,22900,19900,17512.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-170252870295090214.png/640/640
421,벽선반,3263585,"하트 코너 벽선반, 홈캠 거치대, 자작나무 선반 벽꾸미기",24900,24900,24900,,https://prs.ohou.se/apne2/any/uploads/productions/v1-316246847103040.jpg?w=640
421,벽선반,3398953,아클리오 미드센츄리 무타공 아크릴 벽선반 매거진랙 4size 4colors,14900,20000,14900,14155.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-519431358373888.jpg?w=640
421,벽선반,2837114,무타공 아크릴 벽선반 LP꽂이 앨범 책꽂이 벽걸이 벽부착 CD장 잡지 거치대 매거진랙,9800,17900,9800,,https://prs.ohouse.com/apne2/any/uploads/productions/v1-523113609171008.png?w=640
421,벽선반,1266681,홀리 원목 벽선반 우드 무지주 무타공 꼭꼬핀 벽걸이 2colors,28800,39460,28800,25920.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-165231594162258279.jpg/640/640
421,벽선반,1600365,빔프로젝터 우드 원목 벽선반 꼭꼬핀 무지주 무타공 벽걸이 선반 미니 수납 선반장,26900,32900,26900,,https://prs.ohou.se/apne2/any/uploads/productions/v1-261762083901504.jpg?w=640
421,벽선반,3718169,[오늘의집 단독] [Archive Sale] 핀 화이트 오크 벽선반 3sizes,39000,120000,39000,37050.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-434836134252672.jpg?w=640
421,벽선반,1431202,[오늘의집 단독] 시스템000 디스플레이 쉘빙 04,692700,815000,692700,658065.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-525432944099456.jpg?w=640
421,벽선반,1433626,[오늘의집 단독] 시스템000 크리에이티브 스토리지 02,1258000,1480000,1258000,1195100.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-512695758557312.jpg?w=640
421,벽선반,1428174,[오늘의집 단독] 시스템000 스탠다드 쉘빙 01,272000,320000,272000,258400.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-524350071820352.jpg?w=640
421,벽선반,3721577,매직히든선반 벽걸이 티비선정리 벽 콘센트가리개 셋탑박스 우드선반 거치대 무타공,28500,33980,28500,,https://prs.ohouse.com/apne2/any/uploads/productions/v1-412826600337536.jpg?w=640
421,벽선반,2251675,매직히든박스 30cm 벽걸이티비 선정리 가리개 셋탑박스 멀티탭 콘센트 덮개 거치대,28900,30000,28900,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-169112870592117661.jpg/640/640
421,벽선반,1429839,[오늘의집 단독] 시스템000 스탠다드 쉘빙 02,488700,575000,488700,464265.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-521850410438784.jpg?w=640
421,벽선반,4062221,창틀선반 무타공 창문 베란다 다용도 세탁실 싱크대 화분걸이 브라켓,12500,20900,12500,11250.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-492261177618560.jpg?w=640
421,벽선반,1431301,[오늘의집 단독] 시스템000 디스플레이 쉘빙 10,1109200,1305000,1109200,1053740.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-525432330633216.jpg?w=640
421,벽선반,2693931,고리 벽선반 원목 무타공 무지주 우드 벽걸이 후크선반 2size 3color,16800,29800,16800,,https://prs.ohou.se/apne2/any/uploads/productions/v1-226084162170880.png?w=640
421,벽선반,1433604,[오늘의집 단독] 시스템000 컴팩트 데스크 04,1428000,1680000,1428000,1356600.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-521849936863360.jpg?w=640
421,벽선반,3759400,무타공 설치 심플 스텐 벽선반 다용도 벽걸이 선반,25900,30000,25900,25641.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-openapi-8251659-1758521513497.jpg/640/640
421,벽선반,2360252,매직히든박스48cm 셋탑숨기기 벽콘센트가리개 벽걸이티비 선정리 거치대 선반 무타공 정리함,38500,39870,38500,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-169579765188999066.jpg/640/640
421,벽선반,3581601,빈티지 엔틱 감성 헤르만 원목 우드 코너 벽선반 무타공 무지주 벽걸이 꼭꼬핀,38800,64000,38800,36800.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-443215058808832.jpg?w=640
421,벽선반,3980037,"하트 코너 벽선반 (Spring Edition), 홈캠 거치대, 자작나무 선반 벽꾸미기",30900,30900,30900,,https://prs.ohouse.com/apne2/any/uploads/productions/v1-474914367586304.jpg?w=640
421,벽선반,1433596,[오늘의집 단독] 시스템000 컴팩트 데스크 01,697000,820000,697000,662150.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-521849850925120.jpg?w=640
421,벽선반,1843855,세느 라운드 벽걸이 소품 미니 선반,26000,39000,26000,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-167520916141934789.jpg/640/640
